"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Dominican Republic","DOM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7649288060502","17.5544102905251","17.4251475849818","17.359963053397","17.341679059747","17.3531179680085","17.5424130931449","17.9651417000223","18.4652920774707","18.8868525143204","19.0738112994015","19.0126188238523","18.832373469996","18.5910355134394","18.3465652297896","18.1569228946537","18.0088110623915","17.8592437232185","17.7216483065249","17.6094522417012","17.5360829581378","17.4713311482988","17.6468205135185","17.6634551412186","18.9396637119659","19.9571847572804","19.2491722418682","19.1203299259262","19.5892802619564","19.4968181870994","19.8267440369685","","","","",
"Algeria","DZA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3593699475188","22.7308878068466","23.1553407959252","23.626418510084","24.1378105446522","24.6832064949592","25.4109084177572","26.3359550004331","27.2521407842692","27.9532603105473","28.2331081205494","28.1319306652494","27.867944303466","27.5018984382489","27.0945424726476","26.7066258097118","26.3355700886845","25.9305422423959","25.4799096142764","24.9720395477565","24.3952993862667","23.5721077905837","24.3968164333132","22.3802640164928","24.111122951181","25.6188658260447","25.5531525527547","24.7521457818965","24.9335900639775","24.3886086444981","25.5526558310447","","","","",
"East Asia & Pacific (excluding high income)","EAP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6295447343222","44.3362440382214","44.0815724602516","43.8815161135095","43.7527618771734","43.7082557942085","43.7385106460851","43.8136490635842","43.9190238241273","44.0421926609412","44.1662564434611","44.3132582798854","44.4806618446651","44.6108958482543","44.6478106653988","44.5335235491627","43.9806526450446","42.9469514014394","41.7402325787135","40.6630596862991","40.0103279040028","41.7255565766074","40.0312274341957","47.4474996906878","43.9852937358695","41.247982713486","38.7050639380817","37.3351290826327","34.1392898734206","32.5213604698266","30.4014002906163","","","","",
"Early-demographic dividend","EAR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3649373949866","47.9442923692792","47.5958276916219","47.3237595528733","47.1317937701651","47.001630877023","46.9987907916843","47.1611453637541","47.4136166609568","47.6696050007236","47.8429611200725","47.9505525006675","48.036346042697","48.0570166113203","47.9748105578092","47.7481282620615","46.7960042156593","44.9775026318985","42.8853793487958","41.1218655314197","40.2693870598455","45.8484359960338","52.7613468155734","54.0335499973896","54.7311554832405","52.634264149191","53.0250907734294","48.0782735412804","48.9706788507684","44.1495122168698","37.4158024833557","","","","",
"East Asia & Pacific","EAS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3676632467312","41.1111399324124","40.8915170563331","40.7231459039545","40.6210394478037","40.5974849831716","40.6453256566485","40.7383554963398","40.8584462935269","40.9926732632755","41.1191835082209","41.254464265853","41.401094794563","41.5101858029036","41.5354260714692","41.4250703683952","40.9081134932822","39.9439753857116","38.8224786898169","37.8309274930731","37.2454490969093","38.964834163824","37.501236895679","44.2717616988735","41.2176331651336","38.662681585848","36.369601113891","35.1596789432553","32.2676934652667","30.8216056225803","28.8820060378253","","","","",
"Europe & Central Asia (excluding high income)","ECA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2838996449716","27.2485996355051","27.1804997522265","27.0736073080906","26.9450170434441","26.7998831100013","26.6107232223511","26.3609641905017","26.0735590978493","25.7618653995318","25.4495225461441","25.0407462031175","24.4930421166867","23.9235771832304","23.4448376069891","23.172591309611","23.187124866739","23.4529997959434","23.903157877176","24.4814549180697","25.1216894416598","27.7140248038859","27.3186482336015","27.0363701693163","25.9751483227184","25.6912732683687","24.8012877797775","23.4861782817247","24.1100854157403","23.493993799948","22.0578951970156","","","","",
"Europe & Central Asia","ECS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0739175944969","23.8673403518701","23.6344557987165","23.3757229632559","23.0983458464276","22.8063191483575","22.4729075234265","22.0889487366102","21.6887491824228","21.3038665473116","20.9673103387929","20.5949628287614","20.126333956999","19.6418407621688","19.2166567617785","18.9247722575378","18.7325738332524","18.5660396723402","18.4537183514514","18.4164206845734","18.470758506366","19.1280570402478","18.001105886349","17.6715604689779","16.9603906349707","16.7932994810861","15.8874211175903","15.5693208694885","15.8483547015528","14.8866778456715","14.3062897935361","","","","",
"Ecuador","ECU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9934580796354","46.5461426322118","46.11345139299","45.6940883999536","45.2867576910863","44.8901633043718","44.4911238379951","44.095935234696","43.7325175492904","43.4287908365942","43.2126751514231","43.1110715739064","43.0813974104958","43.0473470554907","42.9326149031908","42.6608953478956","40.6649998941415","36.2866971643751","30.8131172297608","25.5313901614633","21.7286460306471","19.5919330091265","20.8650376880852","19.8592620729833","20.2791788990402","20.1729639726852","20.7399169622061","19.2459328647667","18.386683414634","17.769931645036","16.6570210758922","","","","",
"Egypt, Arab Rep.","EGY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4267481924745","60.0816037562505","62.2535270196825","63.8811420091823","64.9030727511617","65.2579432720324","64.7108858852222","63.4051111957702","61.8463606675054","60.5403757642571","59.9928979498542","60.0815905937601","60.3326484423888","60.7246100249955","61.2360138708351","61.8453985091626","63.7829449518881","67.4614819486479","71.6335196352872","75.0515681476511","76.4681376215846","62.0486163821917","61.7247558733889","70.1484599687517","66.1214960792046","67.6489631610219","61.4577552982506","58.9353384135579","65.4631301601869","67.7529020891301","54.8587056496436","","","","",
"Euro area","EMU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7933019375184","21.5525142027955","21.2981906921014","21.0346126562495","20.7610456098597","20.4773699713492","20.1804942640855","19.8744647680966","19.5709203565075","19.2799952626851","19.0134499170823","18.7235848317472","18.3801213790435","18.0166824908397","17.6646210939599","17.3508905442342","17.0171552051027","16.6308007569932","16.2579912196741","15.9634530006222","15.812134671754","16.1001866302554","14.3805112065408","13.9246433451485","12.7905709084245","13.3236361404104","12.1398607550242","12.2682351348234","12.2631115409334","11.2163141628656","11.0045270022193","","","","",
"Eritrea","ERI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7148281209985","41.4187009284097","40.4470549614055","39.7789526996012","39.3934566226118","39.2696292100524","39.7187414427405","40.7896475349073","42.0677848162892","43.1385906166221","43.5875022656422","43.2294261758956","42.3748453519965","41.3525620117836","40.4913783730953","40.1200966537702","40.1585888331385","40.2784930377592","40.4362607063139","40.5883432774844","40.6911921899525","40.8624855844964","42.9058422883202","43.4740446424338","35.7775635476002","41.1496360897538","39.6073262193782","41.4045411789422","41.5613821480188","36.2661285542054","32.3515206386852","","","","",
"Spain","ESP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4345133268695","16.097722785735","15.80717956319","15.5639163885847","15.3689659912695","15.2233611005944","15.2462682906044","15.4687256741349","15.7595732887219","15.9876511719016","16.0217993612102","15.8475793759903","15.5644729498625","15.2122004417795","14.8304822106943","14.4590386155595","14.0220409091183","13.490557436925","12.9746541971488","12.584397187959","12.4298524075247","13.4200482874381","12.0395432976255","11.2505956077366","10.5798592110443","11.2555313002962","10.338836110853","10.4366670528408","10.1845744948112","9.35354339662499","9.58105460690675","","","","",
"Estonia","EST","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1677545639083","14.0716674457976","13.9409653898604","13.7808777166766","13.5966337468261","13.393462800889","13.14871696878","12.8491615746915","12.5141457906205","12.1630187885636","11.8151297405178","11.3922862404784","10.8659889979478","10.3301268581838","9.87858866644381","9.60526326798543","9.49150211652796","9.42873775517208","9.37598066324752","9.29224132008397","9.13653020501115","8.27663619619013","7.99013886909247","8.08122179915709","8.70767888073313","7.18496063252666","6.87835279660374","6.15485238171865","7.7966811057876","6.84482514683862","6.14573290973003","","","","",
"Ethiopia","ETH","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0181512815498","24.7277745897791","23.7789540284249","23.1402054406654","22.780044669679","22.6669875586439","23.1258761107933","24.2301733587112","25.5713266896022","26.7407834906708","27.3299911491215","27.4569433824914","27.5334972430797","27.5918951202344","27.6643794033033","27.7831924816344","28.0862784176008","28.6266951557229","29.3093559085695","30.0391738887093","30.721062308711","31.4291559506252","32.643963058463","32.2039077009628","29.7131511992912","31.4436090208599","30.9271256840247","30.4120665058652","30.2623392192692","28.6876946331346","27.3053276470482","","","","",
"European Union","EUU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7889528399814","22.5602973607133","22.3067678387555","22.034321853914","21.745558270208","21.4426002833884","21.0873176968966","20.6759228768232","20.2633110464901","19.9029115200724","19.6436231432454","19.4539143500878","19.2542573407492","19.0482124646056","18.8336352754312","18.6073342530697","18.3138210963127","17.9449823346422","17.5743816710324","17.2738604148486","17.1077003652083","17.4356922693531","15.6009044134391","15.025897178311","14.1757864525051","14.4222173446881","13.2633835029632","13.4991115635959","13.5309723344831","12.1278884804188","11.8470048713667","","","","",
"Fragile and conflict affected situations","FCS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7165341437979","40.8070828821754","40.173380667701","39.7721029934261","39.502345858939","39.3809474368642","39.7076209879604","40.5175855618323","41.4954854689387","42.3410792821644","42.7280542419973","42.4907623994586","41.8628351546667","41.0522446725809","40.2684963743701","39.7708122954184","39.4878911530506","39.1932499040383","38.9679748475561","38.8388676505409","38.8038096812586","40.2692363608902","42.6113531185417","38.9334119888681","37.4726023527366","47.3622831035329","43.6296031974678","41.9840749636173","40.8860514086013","37.8540098347409","38.1474819052194","","","","",
"Finland","FIN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.25275259266938","9.14894669917304","9.04049415801291","8.92717358515835","8.80876359657875","8.68504280824348","8.54688064833103","8.39509947544331","8.24440730118482","8.10951213716006","8.00512199497353","7.91863988097532","7.82803108552653","7.73384704624823","7.63663920076146","7.53695898668728","7.43418344243749","7.3276683346314","7.21793319320128","7.1054975480794","6.99088092919804","6.87039455156535","6.23115629479583","5.85285267653954","6.11857316281583","5.62500854589343","5.27813456745499","5.12673961318144","5.49695736300986","5.37867032806067","4.89518090216668","","","","",
"Fiji","FJI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1695931307391","9.96445800452005","9.83939221198109","9.77566187537701","9.75453311696258","9.7572720589926","10.1076203684418","10.9329301434768","11.9198831531401","12.7551611664742","13.1254459525217","13.119078252","13.0520184992211","12.9523780036188","12.8482680746271","12.76780002168","12.6984896212967","12.6168885408432","12.5346619260234","12.4634749225413","12.4149926761009","12.4871607646576","12.692818373804","12.6556857350952","12.1427162201265","11.9373871022014","12.3284242671983","12.3080401904933","12.7353038744821","12.9123773053208","12.4187981716598","","","","",
"France","FRA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3054957529678","18.1175146582066","17.922645171681","17.7194334817991","17.5064257769691","17.2821682455995","17.0410324981358","16.7874865788424","16.5352213268554","16.2979275813107","16.0892961813444","15.8802927901306","15.6420884990136","15.3886822893843","15.1340731426338","14.8922600401531","14.6287316954908","14.3339971201938","14.0595857426506","13.8570269912499","13.7778502943804","13.7974719352463","12.5585885208406","12.4582922718332","10.687674674804","11.3442976642006","10.508154814077","10.4583123660264","10.4599453286038","9.82524600527018","9.60038144780495","","","","",
"Faroe Islands","FRO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4375054721975","12.3208023407478","12.2465196397797","12.2072815020408","12.1957120602785","12.2044354472406","12.3148268746988","12.5548464140745","12.836995487589","13.0737755174638","13.1776879259206","13.1352253989359","13.0165108072134","12.8594908500646","12.7021122268013","12.5823216367352","12.4961684556602","12.4114326736007","12.3236569112145","12.2283837891594","12.1211559280932","11.9522660960834","12.0131027547751","12.226250863364","11.7605972452111","12.6065611670905","11.5649676332846","11.4423848946993","12.0885596987462","12.3358791142647","12.1144203347628","","","","",
"Gabon","GAB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2477809090217","26.962277936614","26.7698012972983","26.6533850743603","26.5960633510858","26.5808702107602","26.7298255352447","27.0847792892498","27.5085106803357","27.8637989160626","28.0134232039907","27.9231955635788","27.7007178410938","27.4214539843078","27.1608679409928","26.9944236589209","26.8879760436354","26.7704091791001","26.6617307807183","26.5819485638929","26.5510702440269","27.1676800151218","26.8259890575401","27.7803827536179","26.2746903969533","30.7390246342706","29.7679660664056","27.1691084203468","27.0383051447292","27.5241895785238","29.9548734558765","","","","",
"United Kingdom","GBR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6611578115893","18.5494488397011","18.402237636485","18.2249298658004","18.0229311915064","17.8016472774625","17.5207544901446","17.1660547484755","16.782142044985","16.4136103722028","16.1050537226586","15.8242932230906","15.5139600251641","15.1808631587997","14.8318116539182","14.4736145404402","14.0333652646937","13.5048788789412","12.9950468220049","12.6107605327068","12.4589114498692","13.0110598336171","11.4844614132453","11.3936196663408","10.8076454562065","10.4602728529493","10.0359721133567","10.3814201449701","10.2397854923418","9.94569869317993","9.91288560282114","","","","",
"Georgia","GEO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8110062887304","16.9453989952194","17.0301513172224","17.0686851510629","17.0644223930643","17.0207849395503","16.8641026142161","16.570429340098","16.2177731625302","15.8841421268471","15.6475442783829","15.4858796277587","15.3404190761104","15.2342270045445","15.1903677941676","15.2319058260863","15.421065141324","15.8176451636329","16.4410733482129","17.3107771502641","18.4461840249862","22.1991814081631","23.0631259897014","22.2517576861155","20.9791754789627","20.3304736500391","19.3139668885259","18.5342689563052","18.4542384404894","17.6183021493385","17.0438421058507","","","","",
"Ghana","GHA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8458994819591","56.8753502508704","53.8815753024183","51.8103276101207","50.6073601474957","50.2184258880612","51.5587822862552","54.7550167742564","58.5698772921932","61.7661117801944","63.1064681783884","61.7577773171224","58.5079990125567","54.55157468354","51.0829457489213","49.2965536275491","48.7854118185382","48.3578583443151","48.0313214086965","47.8232292154989","47.7510099685389","52.8014316063294","56.9570423348518","44.7306236715724","43.9627293584075","68.0112284884927","62.8889642906448","60.3590341738153","56.0041825783104","49.6566317016668","54.2427873097724","","","","",
"Gibraltar","GIB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8556972200109","47.4598323173959","46.2768283505134","45.3625990247018","44.7730580452999","44.5641191176462","44.7683766467881","45.2554647771638","45.8368568231987","46.324026099318","46.528445919947","46.2915148965972","45.7195532636765","45.0214167699546","44.4059611642013","44.0820421951864","43.9817436076682","43.9049134748938","43.8620540383665","43.8636675395894","43.9202562200658","45.7355495093342","47.8451474722102","37.4448110683296","39.8496366263944","54.2776680884158","49.6336310986966","49.7395461030353","48.4123967434209","42.8781068854259","43.7674450148382","","","","",
"Gambia, The","GMB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2225786238821","61.0875305630572","60.9774022884629","60.8924871384154","60.8330784512306","60.7994695652245","60.8258500058506","60.9111687726364","61.0028584150085","61.0483514823935","60.9950805242182","60.1217845161288","58.2026128263293","55.9281135930826","53.9888349546519","53.0753250493002","52.9303488554807","52.8383039464973","52.8021873528893","52.8249961051957","52.9097272339557","56.1934304763105","66.4198505891995","47.62546974836","50.9583278982684","63.7503934261079","58.7910560945535","64.5390631748347","59.2734928704383","54.8732916241171","58.3640402179659","","","","",
"Guinea-Bissau","GNB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0757937522095","56.1897510166114","55.4311663097431","54.8377057391063","54.4470354122027","54.2968214365342","54.3947355603707","54.6519667092085","54.9614567563883","55.2161475752508","55.3089810391368","54.5855572569738","52.8942507824626","50.8821651561039","49.1964039183986","48.4840706098473","48.5140057166139","48.6224332133203","48.8075318731546","49.0674804693048","49.400457774959","51.054253759813","55.8088467950236","41.5410405341867","43.5593468461234","56.920191943344","52.6997265729536","56.7814512632763","54.1409784310321","48.5028970455265","50.2127655060307","","","","",
"Equatorial Guinea","GNQ","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0725049921365","34.395280508335","33.0963272861702","32.1724543222084","31.6204706130161","31.4371851551594","31.9334763004246","33.1169395234675","34.529459505159","35.7129209263701","36.2092084679716","35.6237081613021","34.2165652476179","32.5118032226669","31.0334455821968","30.3055158219553","30.1377642234973","29.9959831470343","29.8882592062992","29.8226790150251","29.8073291869447","30.9097483573422","30.2700780563152","29.5859759824635","29.8573749067307","38.4946753401213","36.5313373748734","32.7521931809298","31.3913053457764","31.5523784625482","35.3790521811967","","","","",
"Greece","GRC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2429212164047","24.1688432277783","24.1190685022947","24.0873048690933","24.0672601573137","24.0526421960952","24.1063301049015","24.2439537617532","24.3883471336253","24.4623441874927","24.3887788903302","24.1488338817268","23.8019671660229","23.3884257573202","22.9484566697207","22.5223069173261","22.0311629396323","21.4468579907","20.8856093064781","20.4636341229157","20.2971496759618","21.3833542936023","18.8095113490598","17.9600807887087","16.8699265288991","17.2372072771469","15.7750345686768","15.6724100278411","15.5840100248101","14.9419055519621","14.4089280374361","","","","",
"Grenada","GRD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.23313246155","23.9558927993682","23.7271273301201","23.5559740437636","23.4515709302568","23.4230559795575","23.5001989787753","23.6637456459143","23.8492978672737","23.9924575291527","24.0288265178508","23.7780655762104","23.2305265205835","22.577847847533","22.0116680536221","21.7236256354138","21.7000835092185","21.7656739128403","21.8694393250835","21.960422224752","21.9876650906501","21.6067771005585","22.0541028098674","22.8659000098273","23.3249292849377","25.177742151728","25.0768814910495","24.3014719560486","24.0969881609342","24.2647371353562","24.6572416056476","","","","",
"Greenland","GRL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.55145515857259","7.55991244893535","7.55327597462535","7.53294990546952","7.50033841129482","7.45684566192819","7.3799272971356","7.26263362022632","7.12976079634223","7.00610499062521","6.91646236821714","6.85911246738856","6.81087892443937","6.76437405155547","6.71221016092278","6.6469995647272","6.56231852523121","6.45646002139346","6.32911144044417","6.17996016961358","6.00869359613188","5.74056233004073","6.18018581736795","6.23885062992403","6.55171305772451","6.14469039341254","6.46724827436704","7.4921548326333","6.75630549235812","6.48950745924949","6.55624754182179","","","","",
"Guatemala","GTM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.929546446821","40.6548697815169","40.3611027247145","40.0512970774417","39.7285046407264","39.3957772155968","39.0758622995001","38.763198242723","38.4183731255521","38.0019750282739","37.474592031175","36.5460733532087","35.1317690659313","33.5005185285342","31.9211611002083","30.6625361401451","29.5999508598572","28.5247503758314","27.5798309047198","26.9080886631746","26.652419867848","30.2785784962163","27.3005597247054","29.0925322950372","26.7327979035299","27.4004163899267","25.2167964925021","25.1845452119376","23.2233964899274","20.2102810509295","21.6357355920496","","","","",
"Guam","GUM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94822820892158","8.88071862297922","8.82009538964786","8.76633511460029","8.71941440350927","8.6793098620476","8.72055723510724","8.86816869536517","9.04783549017173","9.18524886687723","9.206100072832","9.10327604492266","8.93951765792708","8.74529706603243","8.55108642342586","8.38735788429454","8.26878678535285","8.17327471448735","8.07613320264352","7.95267378076683","7.77820797980273","7.38091578853416","7.50094795897567","8.6039665673128","8.15054249728644","10.7767958943295","8.95124087366923","8.62061947259407","10.0065645243546","9.88784013723531","9.57510553293178","","","","",
"Guyana","GUY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3350730774701","24.0254111245283","23.8470174949212","23.7715262810029","23.7705715751275","23.8157874696491","24.2959112601132","25.3555246224507","26.600028219594","27.6348227144755","28.0653087700277","27.6749218196649","26.7373174249219","25.5932264409115","24.5833797227468","24.0485081255405","23.9375255270104","23.9276414429482","23.9520301855779","23.9438660671232","23.836323399808","23.1327579636656","24.0202750476087","23.9124180658873","24.2311867349748","25.8352498994325","25.3854930398264","25.2164770735339","25.7636448984049","26.0920734823741","25.460668047299","","","","",
"High income","HIC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0180843200153","19.8118317246265","19.6127034387538","19.4012876730573","19.1864883342967","18.97288132957","18.7546897005903","18.5314864664379","18.3140130021969","18.1108515500112","17.9333407018161","17.7354688863332","17.4803848240872","17.2046214121664","16.9389903226088","16.7158917664056","16.44703865331","16.079623964987","15.698838242305","15.3956455348145","15.2200945357563","15.6511260622397","15.0881707794449","15.0479660384934","14.3804012478525","14.6194894016815","13.6765454496381","13.8813551668292","13.9984024446664","13.0741946143558","12.8784394836174","","","","",
"Hong Kong SAR, China","HKG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0100059342431","31.5885976085529","31.2330546124914","30.9437965640024","30.7212430810297","30.5658137815171","30.5815743672513","30.7852537589831","31.0462664031026","31.2340267459999","31.2179492340652","30.8754580684972","30.2462334556727","29.4430738497488","28.5787777048828","27.7661434752318","26.8538605929398","25.7618807352975","24.7098957241816","23.9175973814691","23.6046775290367","27.5473866010646","24.209066840265","26.2100830737093","24.197048630279","24.6931989438968","22.8829846790784","22.0571250886782","20.5175969852982","18.1436603524166","20.3136833896573","","","","",
"Heavily indebted poor countries (HIPC)","HPC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8765244590517","36.7644380588171","36.0152315203412","35.5505231508474","35.2676612771514","35.1790924547138","35.6289038370879","36.6709173622595","37.9160795560395","38.9820605565602","39.4582693858888","39.3014988941556","38.879838992536","38.340141047906","37.8306254524871","37.5659269271096","37.4199790182715","37.170211322884","36.9445047377921","36.8440329190455","36.9357633989477","38.9537698516571","40.8718913728354","36.9671102520971","36.3048260984991","43.5867398626593","41.3867077775278","39.3143032713362","38.5048262502028","35.5686496689578","36.1629038373708","","","","",
"Croatia","HRV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8905784945619","24.7607950330343","24.6066085678231","24.4310314648089","24.2370760898721","24.0277548088934","23.7191960101661","23.3044620846332","22.9019664021498","22.6301223325711","22.6073432457522","22.9227100117706","23.4705060596986","24.0769485978838","24.5682548346735","24.7706419784151","24.4359067796249","23.6376920748174","22.6849842013375","21.88676949653","21.5520342977398","23.6135683044921","20.9195365864097","20.2640413078795","19.8289409065182","20.1718710437292","18.1778313300349","18.7613905967833","20.0014497847215","15.914853988952","16.1208592960264","","","","",
"Haiti","HTI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9573686650844","18.7481935886374","18.6210592069823","18.5570223859989","18.537139991567","18.5424688895665","18.7235246767629","19.1395349320486","19.6346244944932","20.0529182031664","20.2385408971379","20.1626627783411","19.9490167998644","19.6705719275103","19.4002971270812","19.2111613643794","19.0965357905648","19.0011837390715","18.9251624491129","18.8685291599026","18.8313411106541","18.8857006660512","19.0640940806919","19.3952223914866","20.7584161756086","21.5058632915395","20.5277983755891","20.7108631691211","21.5479155500506","20.938501996786","21.3502554448061","","","","",
